"Immunity_other" "Immunitybnew_001-061" "Immunitybnew_062-122" "Immunityboost_001-061" "Immunityboost_062-122" "Immunityboost_123-183" "Immunityboost_184-244" "Immunityboost_245-305" "Immunityboost_306-366" "Immunityboost_367-427" "Immunityboost_428-488" "Immunityboost_489-549" "Immunityfull_123-183" "Immunityfull_184-244" "Immunityfull_245-305" "Immunityfull_306-366" "Immunityfull_367-427" "Immunityfull_428-488" "Immunityfull_489-549" "Immunityhybridboost_001-061" "Immunityhybridboost_062-122" "Immunityhybridboost_123-183" "Immunityhybridboost_184-244" "Immunityhybridboost_245-305" "Immunityhybridboost_306-366" "Immunityhybridboost_367-427" "Immunityhybridboost_428-488" "Immunityhybridboost_489-549" "Immunityhybridfull_062-122" "Immunityhybridfull_123-183" "Immunityhybridfull_184-244" "Immunityhybridfull_245-305" "Immunityhybridfull_306-366" "Immunityhybridfull_367-427" "Immunityhybridfull_428-488" "Immunityhybridfull_489-549" "Immunityinf_123-183" "Immunityinf_184-244" "Immunityinf_245-305" "Immunityinf_306-366" "Immunityinf_367-427" "Immunityinf_428-488" "Immunityinf_489-549" "Immunitysecbnew_001-061" "Immunitysecbnew_062-122" "Immunitysecbnew_123-183" "Immunitysecbnew_184-244" "Immunitysecboost_001-061" "Immunitysecboost_062-122" "Immunitysecboost_123-183" "Immunitysecboost_184-244" "Immunitysecboost_245-305" "DCCI1" "DCCI2" "DCCI3" "DCCI4" "DCCI5" "DCCI6+" "DCCInodcci" "AgeGr0-11" "AgeGr12-15" "AgeGr16-17" "AgeGr18-24" "AgeGr25-29" "AgeGr30-34" "AgeGr35-39" "AgeGr45-49" "AgeGr50-54" "AgeGr55-59" "AgeGr60-64" "AgeGr65-69" "AgeGr70-74" "AgeGr75-79" "AgeGr80+" "SexM"
"Immunitysecbnew_184-244" 0.00153267690794054 0.000469140924586636 0.00089284153245482 0.000306590754343296 0.000354418265516358 0.000343017436896302 0.000275734947136954 0.000296293756479352 0.000359550339170346 0.000623286778208053 0.00136212873365993 0.00422353693242346 0.000332694438293111 0.000266433750133002 0.000282925086627873 0.000328116819705445 0.000358100356049811 0.000466359972805071 0.000602192739928063 0.000414141443925199 0.000601429071394747 0.000837711982964943 0.000776901034748001 0.000530517603474971 0.000535560985296535 0.00101546833799295 0.00199689636044245 0.00522850457767422 0.000541813364940566 0.000466925299475307 0.000359699268658485 0.000326751391594397 0.000389140229323779 0.000624856600721713 0.00103336496298168 0.00155297949477234 0.000480586053674206 0.000386864632817336 0.00035246610620206 0.000444397402414928 0.000920103511816707 0.0017190493297643 0.00131697250455252 0.000454972131980963 0.000857989307680448 0.00197185157089757 0.133348598702035 0.000331754318524449 0.00048204440533303 0.000968530078032823 0.00216745564519094 0.00690405884808752 -3.90731544290274e-05 -5.40051636551572e-05 -4.32022207776393e-05 -2.40777083002045e-05 6.24184446648381e-06 8.23981321439001e-05 -0.000239319543001597 0.000234230410183099 0.000131719286439762 7.82366317454806e-05 5.67762137281564e-05 5.02359806391822e-05 4.54480584099544e-05 2.75699506725387e-05 -2.55925839374277e-05 -4.02585184754421e-05 -6.83367519199387e-05 -0.000136574665146838 -0.000218506361649391 -0.000285552120073633 -0.000331681826191183 -0.000254439709754073 -3.2365970296091e-05
"Immunitysecboost_001-061" 0.000554408661705113 0.000700707328612934 0.000410114564498952 0.000905735453209984 0.000790496758304245 0.000737085236195664 0.000785205771980644 0.00091629147436635 0.000907731565923352 0.00053977684861582 0.000356405356576701 0.000324916131629539 0.000728950468321605 0.000805195981301482 0.000917857086924477 0.000792330811698362 0.000773096074501362 0.000840641069418605 0.000734690443538384 0.000846276673477555 0.000662400985768701 0.000587784015720945 0.000755803352914675 0.000865660977867871 0.000738535142713866 0.000437305170585762 0.000336778836804752 0.000317662136919902 0.000707035314631853 0.000677496744018225 0.000808715587123374 0.000849062276123444 0.000782452926096177 0.000612612759149661 0.000578533253080721 0.000531575105368264 0.00067823738896777 0.000801188710207569 0.000794160699701371 0.000685108864677789 0.00041703207567568 0.000337025396457912 0.000636961834843688 0.000732940472128487 0.000428581529151312 0.000341726502708014 0.000331754318524449 0.0108395454799437 0.000718631385871151 0.000426405572576737 0.00034144476798046 0.000328410427078216 -4.14757893143581e-05 -5.6403762780046e-05 -4.88871133560465e-05 -3.37830620584277e-05 -7.31169094317292e-06 6.31971452829986e-05 -0.000119640962313126 0.000387950452225874 0.000148133247950579 2.62477441499508e-05 -1.72374570732153e-05 3.60610533626303e-05 4.44113116235824e-05 2.92836572651164e-05 -2.54405647472301e-05 -3.38227565606376e-05 -4.61511630443349e-05 -8.74454380781539e-05 -0.000157059777150562 -0.000202026888725658 -0.000221551787364418 -0.000136839924873118 -3.86624021547149e-05
"Immunitysecboost_062-122" 0.0007174883376811 0.00110208248463104 0.000834518586654021 0.00065588376974514 0.000740019351899865 0.000521678716456447 0.000439616758876585 0.000545620881085291 0.000861746181642626 0.00104416205291821 0.000647746569384325 0.000515380489127983 0.000462733922588374 0.000449030502959071 0.000592271164634622 0.000750724803971715 0.000584135893680986 0.000668503219935331 0.000874253081650384 0.00078986948676126 0.000902842253832104 0.000653910811375912 0.000553057871402366 0.000662616802879785 0.000909598992439181 0.000844138577082997 0.00059132519150569 0.000493144139928896 0.000811321942901235 0.000547375649786614 0.00049960110989852 0.000620473215027485 0.00078858601286404 0.000759935424640387 0.000684495011456719 0.000753890754412271 0.000552002514893459 0.000510508007020601 0.00065924275321665 0.000811826574795111 0.000785432586845267 0.000561754088848424 0.000446367879479623 0.00112064719402882 0.000870717458694386 0.000575021890563988 0.00048204440533303 0.000718631385871151 0.0109512797832211 0.000840599808928429 0.000585591515662021 0.000489027403207514 -4.38887754853722e-05 -6.03278745838829e-05 -5.33191820656541e-05 -3.99054828350749e-05 -1.16116422950968e-05 6.01303801830952e-05 -0.000135281567669759 0.000336662210381515 0.000143094410133571 4.20777439597429e-05 5.70540227779175e-06 4.25720444201266e-05 4.67656783690828e-05 3.00586850400106e-05 -2.55829275194429e-05 -3.57964343698802e-05 -5.29746298797931e-05 -0.000102378356399953 -0.000177297569232173 -0.000236937674864927 -0.000272816383550773 -0.000198898070492833 -4.24367564985158e-05
"Immunitysecboost_123-183" 0.000973809578435085 0.000812681294337308 0.00142406028956648 0.000387306167804263 0.000535766945373451 0.00043749758975358 0.000306574791629506 0.00034192895323163 0.000508978364790849 0.00115826582954839 0.00146291762364028 0.00120011030478823 0.000373963181466557 0.000295928753776753 0.000341821274936636 0.000490822428490673 0.000501728077728541 0.0005214637281194 0.000712351236228669 0.000549210336541399 0.000897513963213957 0.000922045209904311 0.000555048352093629 0.000453667694603859 0.000760536009242118 0.00128460409206141 0.00138221831595116 0.00112147449281549 0.000702621233256385 0.000566304955309965 0.000360190458427179 0.000381351074051234 0.000595325873264821 0.000855492739404957 0.000947031438898896 0.000966992151681992 0.00057386767497448 0.000373479816053151 0.000406086947608251 0.000707259586427373 0.00113296157828312 0.00121201951539957 0.000560850762744232 0.000792616122661123 0.00143203536430364 0.00139220827151935 0.000968530078032823 0.000426405572576737 0.000840599808928429 0.0103175769225292 0.00139022145359114 0.0010274971442886 -4.5754076415987e-05 -6.30112010683652e-05 -5.62365335597441e-05 -4.20889060152432e-05 -1.27380471386958e-05 5.93417907644683e-05 -0.000164760307491711 0.000282185862644796 0.000139444812742044 6.62878076814871e-05 3.69048862020366e-05 5.30687693237548e-05 5.13931353359013e-05 3.21937770567367e-05 -2.77167354562381e-05 -4.11083533909965e-05 -6.42430960794363e-05 -0.000122745175179318 -0.000202952252734999 -0.000268962331503555 -0.000309909611359566 -0.000239522571891649 -4.02720772667723e-05
"Immunitysecboost_184-244" 0.00113328979933373 0.000544781883827573 0.00132060926047881 0.000309867214022399 0.000391331194409517 0.000387442098370496 0.00026606564989339 0.00029060807100178 0.000378320522838235 0.000848653474862627 0.00185771111596053 0.00227567072732097 0.0003474062022083 0.000253404135097173 0.000275214643884556 0.00034780658394599 0.000416246674049969 0.000505690441780226 0.000570038921669043 0.000449002210902837 0.000730831771857693 0.00101624185666975 0.000653528521683651 0.000408402758744898 0.000606353901516581 0.00128603502824909 0.00196741741159984 0.00221618819278043 0.000576751323510282 0.000541124491984395 0.000342643650247858 0.00030218684328857 0.000448497962517774 0.000790756458383884 0.00109206380541111 0.00116163856989687 0.00054997977029877 0.000364974263100325 0.000313079283634328 0.00054063484486381 0.00117723711606853 0.00158599732500179 0.000837044613433965 0.000524711453465985 0.00128461717982772 0.00214385033022445 0.00216745564519094 0.00034144476798046 0.000585591515662021 0.00139022145359114 0.0139920586554835 0.00222306767696402 -4.60673323737372e-05 -6.60790181333491e-05 -5.96862392755191e-05 -4.81445930873003e-05 -1.97277318292539e-05 5.22600760008254e-05 -0.000194838864626078 0.000247218957558149 0.00013084605334438 7.31105217317074e-05 4.90875520391838e-05 5.41648916136077e-05 4.99104738257092e-05 3.10474737758915e-05 -2.75701161423036e-05 -4.13804251934266e-05 -6.68346317228264e-05 -0.000128344144290556 -0.00020880726170194 -0.000279253383111575 -0.000327931363707362 -0.000267488423205745 -4.61899191904398e-05
"Immunitysecboost_245-305" 0.00145142792481665 0.000469220319917557 0.000929600765334204 0.000297700198357617 0.000346253807786952 0.000333482791804456 0.000257487612691626 0.000283978107353236 0.000354277530007378 0.000635874632482057 0.00146690327248668 0.00396490866953584 0.000324023730246138 0.000250199966521264 0.000266848900763083 0.000313987328428777 0.000347279182467129 0.000465142298188121 0.000580298645533645 0.000416248130457358 0.000607390147007682 0.000871547504678969 0.000751700193265483 0.00049850689158049 0.000531992780952004 0.00105007198735891 0.00203793517567516 0.00470505746487861 0.000531273069206446 0.000462466168792969 0.000342449220994409 0.000306734773712404 0.000378875658125969 0.00063705707782375 0.00103510855926586 0.00150454461581853 0.000478400355247557 0.00037203127947719 0.000331418361109387 0.000438666272950259 0.000958839793779979 0.00169026934658084 0.00126061531029828 0.00045622618034142 0.000894897991155136 0.00211493466439623 0.00690405884808752 0.000328410427078216 0.000489027403207514 0.0010274971442886 0.00222306767696402 0.0969456863383877 -4.49148308303779e-05 -6.63876909911286e-05 -6.04676384767788e-05 -5.36888051341075e-05 -2.1103003744402e-05 5.05348423181052e-05 -0.000254512761977814 0.000218483663928814 0.000118926955263084 6.83736796278876e-05 4.99292068372567e-05 4.50097003343639e-05 4.06383422950632e-05 2.5662275916486e-05 -2.4060207107045e-05 -3.62933726010344e-05 -6.1190796624103e-05 -0.000120507972161294 -0.000196192123824111 -0.000271462107505746 -0.00032952154380671 -0.000279503385050088 -5.30073398454071e-05
"DCCI1" -2.42807044190905e-05 -3.26034162920851e-05 -3.04564245913267e-05 -3.09867879071046e-05 -2.29469799171738e-05 -1.52123083816397e-05 -2.46026657112851e-05 -2.81403306941444e-05 -2.8433453594226e-05 -2.87103901156537e-05 -3.07752309132149e-05 -3.1660513913822e-05 -2.12937384636258e-05 1.59328973907005e-06 9.59626811382031e-06 7.09985050046912e-06 1.98248082416029e-06 -6.17145221832207e-06 -1.32593848233639e-05 -5.42893318893267e-05 -5.69108288794854e-05 -5.59655761496804e-05 -5.35577206827368e-05 -5.31876583064218e-05 -5.30402884469443e-05 -5.59356743205645e-05 -5.71481618073412e-05 -5.49985611686499e-05 -5.95268148108237e-05 -5.00342873314752e-05 -4.08445484417163e-05 -4.19510344949641e-05 -4.34333902314201e-05 -4.08682503411649e-05 -4.31684882453495e-05 -4.45903162138679e-05 -3.73165636482143e-05 -3.8158962312382e-05 -2.86131320135373e-05 -2.76554716837322e-05 -3.0869521225281e-05 -2.31633004628419e-05 -2.27323753953909e-05 -3.82445797155063e-05 -4.02227046354799e-05 -4.01027463798044e-05 -3.90731544290274e-05 -4.14757893143581e-05 -4.38887754853722e-05 -4.5754076415987e-05 -4.60673323737372e-05 -4.49148308303779e-05 0.00256292138295769 0.00151999350167723 0.00153301713721738 0.00154082398122633 0.00154484098917709 0.00154400593316688 0.00140531810761702 0.000519524785044754 0.000205298143679014 0.000198276922276403 0.000108118248060628 7.10881702928585e-05 0.00010031787126307 6.53464561668832e-05 -7.40836829847198e-05 -0.000166637314994892 -0.000272431743519755 -0.000371290794293273 -0.000448704576365314 -0.000498509219930351 -0.000529679937683726 -0.000550546441750545 -2.93807893254796e-07
"DCCI2" -2.4867614962596e-05 -4.44696985050635e-05 -4.86269414869796e-05 -2.46899091542265e-05 -2.10152432970997e-05 -1.19478555815236e-05 -2.27705421079782e-05 -3.05852247567767e-05 -3.33262154624064e-05 -3.27662692317028e-05 -3.53091274280312e-05 -3.99175596960403e-05 -7.11470120638098e-06 1.01146553619895e-05 1.59534680852386e-05 1.5434658606811e-05 1.0324649082511e-05 -1.68575788896159e-06 -1.04204417659014e-05 -7.41065378119474e-05 -7.65453662753416e-05 -7.34196369657198e-05 -6.70948940571805e-05 -6.4225988731507e-05 -6.57453301787551e-05 -6.80393617927002e-05 -7.08296418979685e-05 -7.39286136340338e-05 -6.5765481039816e-05 -4.83480037135799e-05 -3.83971686188585e-05 -4.46491926623276e-05 -4.7570863290735e-05 -4.40584052964737e-05 -4.90576311696919e-05 -5.36837828800982e-05 -3.75151476909513e-05 -3.06904902633529e-05 -1.83771430299038e-05 -1.71618611500478e-05 -2.11770683237921e-05 -1.36194795187425e-05 -1.70631171487278e-05 -5.05496986116739e-05 -5.30343502498054e-05 -5.45039428921106e-05 -5.40051636551572e-05 -5.6403762780046e-05 -6.03278745838829e-05 -6.30112010683652e-05 -6.60790181333491e-05 -6.63876909911286e-05 0.00151999350167723 0.00258894049792187 0.00158604854072345 0.00159907071564639 0.00160626031064677 0.00160639872639326 0.00140601412397178 0.000494658944121905 0.000311183326820691 0.00029782706432961 0.000158652218564755 0.000105067509280122 0.000116227877153313 7.22534196398463e-05 -8.5078340834601e-05 -0.000206529942852477 -0.000346531849827051 -0.000483428338235051 -0.000603112278018378 -0.000688529526728662 -0.000745205459792141 -0.000780692629551416 -9.3028395673047e-06
"DCCI3" -1.58648269082009e-05 -4.42515370999022e-05 -4.56547384187167e-05 -2.89420668826007e-05 -1.98922748560377e-05 -2.57583310193365e-06 -3.25962305267044e-06 -1.35692110013242e-05 -1.77900225324492e-05 -1.604824711071e-05 -1.83116635809417e-05 -2.54704120976043e-05 -1.34951091624818e-07 2.80285437993351e-05 3.57203254134909e-05 3.31467109434749e-05 3.17544787407383e-05 1.80810109966245e-05 6.09234409684169e-06 -8.16415220803253e-05 -8.30798372207715e-05 -7.74249492080348e-05 -6.50625317601216e-05 -5.97928344711764e-05 -6.16954248955607e-05 -6.22138344336733e-05 -6.47472835506972e-05 -7.0387975944153e-05 -6.8981148555934e-05 -4.91422083688286e-05 -3.35987219803343e-05 -3.54992866007345e-05 -3.83846921222933e-05 -3.50300939804521e-05 -3.9979652831612e-05 -4.75995489457588e-05 -2.96310036908709e-05 -2.1655437897878e-05 -8.03780719896768e-06 -6.44464019453609e-06 -1.12569568708073e-05 -3.43282219678874e-06 -8.33894365800961e-06 -3.75581174755711e-05 -3.98216517804578e-05 -4.17312629116201e-05 -4.32022207776393e-05 -4.88871133560465e-05 -5.33191820656541e-05 -5.62365335597441e-05 -5.96862392755191e-05 -6.04676384767788e-05 0.00153301713721738 0.00158604854072345 0.00265760783427175 0.00163054396491447 0.00164132351865396 0.00164434868494806 0.00141165448679395 0.000460739409000532 0.000273966298126883 0.000261113845021004 0.000123694875077027 8.74833129056717e-05 0.000106819276508606 6.7860721538252e-05 -8.14565509592609e-05 -0.000202026882928839 -0.000346415104972367 -0.000497539179098229 -0.000632303178681735 -0.000741272239037329 -0.000820989099028588 -0.000883301489100595 -2.36721596089428e-05
"DCCI4" -2.60920281194858e-06 -2.03749090694019e-05 -2.38899815108519e-05 -1.03412805510047e-05 1.37955824403777e-06 1.88187597088399e-05 2.15676269116839e-05 1.10332642457508e-05 7.1663566897061e-06 9.07887451736479e-06 6.45936480917468e-06 -1.61078490925035e-06 6.0735153776415e-06 4.87179723898012e-05 5.93401654823018e-05 5.86454747337165e-05 5.65149823015071e-05 4.23511580097278e-05 2.77918632455052e-05 -7.41887851066278e-05 -7.47952325204262e-05 -6.7005018724319e-05 -4.9739786559486e-05 -4.74186550390993e-05 -5.20638405474412e-05 -4.92854160723437e-05 -5.44510336683576e-05 -7.04316869094919e-05 -6.11952539471845e-05 -3.99548122237837e-05 -1.87346072958308e-05 -2.02009112312497e-05 -2.29154295282614e-05 -1.68646156650484e-05 -2.34905563000375e-05 -3.39544540407027e-05 -1.58027522574992e-05 -6.90495744282403e-06 1.14231148904068e-05 1.33371594952603e-05 7.35869016033121e-06 1.87897130215695e-05 1.10113726414736e-05 -1.5394903604912e-05 -1.80559216967536e-05 -2.06838452459593e-05 -2.40777083002045e-05 -3.37830620584277e-05 -3.99054828350749e-05 -4.20889060152432e-05 -4.81445930873003e-05 -5.36888051341075e-05 0.00154082398122633 0.00159907071564639 0.00163054396491447 0.00304154418502781 0.00166678013788688 0.00167315401802721 0.0014167739414681 0.000455751153036252 0.000263849577342326 0.000246988605038172 0.00010950105634329 7.95652777678387e-05 0.000100922152864549 6.46304437646594e-05 -7.82295161369421e-05 -0.000194031466677055 -0.000335120167010334 -0.000486681367930176 -0.000632865650701612 -0.00075380798138976 -0.000857776535176081 -0.000943355768188923 -3.85063397120828e-05
"DCCI5" 2.60491518630128e-05 1.37904587092207e-06 -4.62360723189206e-06 -6.33618884539883e-06 2.5182611857879e-05 4.91788463185067e-05 5.20639741245439e-05 4.11197906232726e-05 3.62606342775422e-05 3.94279518055764e-05 3.82026445107374e-05 2.91720129033205e-05 3.1037475612548e-05 6.93277924693895e-05 8.52366222371466e-05 8.87958908109649e-05 8.38146756724102e-05 6.92150483435451e-05 5.74160265579531e-05 -6.68939695228921e-05 -6.48092931966109e-05 -5.34604500049744e-05 -3.29056622701996e-05 -2.89376449904295e-05 -3.22140799050374e-05 -2.62004000587921e-05 -3.17367491092158e-05 -5.029458708036e-05 -4.72401623420555e-05 -1.78121354292055e-05 3.53800195358773e-06 4.07399922731477e-06 3.54740282561394e-06 7.6451172344505e-06 2.24030644138643e-06 -5.39575349476154e-06 -5.42445792117873e-07 1.28113542598707e-05 3.1403921936671e-05 3.26726180591815e-05 2.84105604889709e-05 4.03058424115965e-05 3.95847607305032e-05 1.31308462488469e-05 1.07840650097189e-05 9.26268091921136e-06 6.24184446648381e-06 -7.31169094317292e-06 -1.16116422950968e-05 -1.27380471386958e-05 -1.97277318292539e-05 -2.1103003744402e-05 0.00154484098917709 0.00160626031064677 0.00164132351865396 0.00166678013788688 0.00349542116192245 0.00169376569005598 0.00141810579290271 0.000463229450814933 0.000263532167303588 0.000242496381987425 0.000103003617609714 7.58628744288776e-05 9.88059825033645e-05 6.28122142099083e-05 -7.68631073752852e-05 -0.000189535718120452 -0.000329013625879504 -0.00047885848049605 -0.000626040361377905 -0.000755293758259175 -0.000872585731043072 -0.000980780058859698 -5.17411410449529e-05
"DCCI6+" 9.13757043639628e-05 8.13757800724769e-05 7.98049657222627e-05 7.02637576685702e-05 9.27224991609294e-05 0.000115235448175817 0.000126182492730798 0.00011724185867598 0.000114139388823937 0.000117964956968037 0.000117439960707769 0.000109339832315201 0.000104318095703464 0.000143925845224932 0.000155312549966854 0.000156916215799789 0.000158028013304084 0.000144199306849248 0.000131266373728335 -5.17200385451833e-06 -8.42135994638222e-07 1.03317669806034e-05 3.06928915949854e-05 3.39193392681344e-05 3.09238492659087e-05 3.80017715787043e-05 3.58132548352708e-05 1.71458942211509e-05 7.00391462810337e-06 3.64621568288732e-05 6.17559506938721e-05 6.41591395697538e-05 6.29344570774563e-05 6.62600820504645e-05 5.88107006932854e-05 4.01700478559736e-05 5.74035201751698e-05 6.94313959394151e-05 9.2345216260465e-05 9.53599375776795e-05 8.89634933231e-05 0.000104022118860197 0.000103419227992925 9.19477666448456e-05 9.01579963655029e-05 8.75174858182181e-05 8.23981321439001e-05 6.31971452829986e-05 6.01303801830952e-05 5.93417907644683e-05 5.22600760008254e-05 5.05348423181052e-05 0.00154400593316688 0.00160639872639326 0.00164434868494806 0.00167315401802721 0.00169376569005598 0.00276765887560872 0.00140987129846312 0.000503551541470099 0.000280566092622142 0.000248602365900305 0.000104774231084958 8.09603002352744e-05 0.000103924433907425 6.50646015388893e-05 -7.86848523032455e-05 -0.000190822906405767 -0.000326632643112241 -0.000474205936719633 -0.000619630169997669 -0.000750866961205163 -0.000872905798091405 -0.000994245650487517 -6.54139543534448e-05
"DCCInodcci" -0.000863180678907794 -0.00034564117029658 -0.000349512656891907 -0.000367880120699661 -0.000395479850738822 -0.000259194722214979 -0.000101993604779676 -9.77418104074477e-05 -0.000108197061201525 -0.000131301598959063 -0.000160343571117688 -0.000203418781656068 -0.000824447670849291 -0.000372074262751929 -0.000469730092808286 -0.000562824524155859 -0.000357386847881371 -0.000270057807275152 -0.000261698612953802 -0.000146553885309297 -0.00016354447200025 -0.000170654113536488 -0.000159685620714387 -0.000153371034686588 -0.000165064452813071 -0.000193848673823259 -0.000220718351270671 -0.000271029648492117 -0.000135691514641179 -0.000102896543133975 -5.67294566879642e-05 -7.14022775140028e-05 -8.72260978415354e-05 -9.74969762778056e-05 -0.000132921552262213 -0.000161783283593475 -0.00125759858155906 -0.0011951899256547 -0.00110517275217392 -0.0011069760885078 -0.00117178649592152 -0.00111925073265957 -0.00109908496319452 -0.000116635394978003 -0.000146158012766152 -0.000167526625378864 -0.000239319543001597 -0.000119640962313126 -0.000135281567669759 -0.000164760307491711 -0.000194838864626078 -0.000254512761977814 0.00140531810761702 0.00140601412397178 0.00141165448679395 0.0014167739414681 0.00141810579290271 0.00140987129846312 0.0129304002046335 0.000505518353362131 0.000920192042053872 0.0008152154985356 -0.000812397656348858 -0.000514791435128157 -8.66677847499102e-05 -6.93014924498961e-05 0.000101371553699994 5.58619692842753e-05 0.000121292647346755 0.000149460849310546 0.000212105152302398 0.000148417089359945 8.8402864098971e-05 -3.5283384959842e-06 -0.000112204148616855
"AgeGr0-11" 0.000259918691600024 0.000508953242286075 0.000455753912593007 0.000618467458313861 0.000768728452100089 0.000840050059113894 0.000658449571348593 0.000506086161554828 0.000444772584663527 0.000421315570340535 0.00033812390018655 0.000270475565890134 -0.000241254206554155 0.000383533711837708 0.000774288956996129 0.000907459989146726 0.000944640359297322 0.000782605267301516 0.000676390045372453 0.000433588661510317 0.000423860126875483 0.000479864402267402 0.000645557104691043 0.000626297587285697 0.000593654861681158 0.000607434637414473 0.000473354423118454 0.000365820535467178 0.00077113334654612 0.000983630115429801 0.00132323278596905 0.00119223452140762 0.00110941280942751 0.00117775928747526 0.00103402084011851 0.00091226354869656 -0.000177569664153932 -0.000791994021844321 -0.000993846566536202 -0.000955109068436831 -0.00112321982923219 -0.00112768104056049 -0.000570292171431273 0.000355993583756627 0.000302362569267762 0.000264608880663154 0.000234230410183099 0.000387950452225874 0.000336662210381515 0.000282185862644796 0.000247218957558149 0.000218483663928814 0.000519524785044754 0.000494658944121905 0.000460739409000532 0.000455751153036252 0.000463229450814933 0.000503551541470099 0.000505518353362131 0.0541011438732302 0.0215649588905651 0.0213689079235573 0.0212306741843631 0.0212935379323632 0.0213250567373305 0.0213094348620115 0.0212427977981406 0.0212136150068451 0.0211844469752554 0.021153571029053 0.0211214597191763 0.021105357610535 0.021100542570912 0.0211493830204839 1.36738713116376e-05
"AgeGr12-15" 0.000120481334734245 0.000110225522860042 0.000108761918090113 7.65790904899535e-05 1.40700708669524e-05 0.000193989140130517 0.000304515812653299 0.000223804426771141 0.000205267136478022 0.000229557516617232 0.000200541460606867 0.000158877306034344 -0.00124408569765531 -0.000639555668615828 -0.000256728832721924 -0.000275783137338776 0.000185117642162658 0.000284873998771534 0.000263730202167093 0.000192390616675716 0.00020054875683867 0.000244381613602152 0.000367229382146157 0.000355569989087228 0.000362220730933399 0.000421036365170513 0.000333032771052261 0.000251249632688844 0.000212244789226384 0.000286930405319664 0.000266017656967889 0.000355326769681391 0.000380806172467156 0.000454113021445646 0.000522585185764287 0.000516467322149735 -2.07248663467969e-05 -0.000941603710732198 -0.00151611654154835 -0.00163460346444225 -0.00172616881171183 -0.00182465366790264 -0.000813586103460452 0.000154407483888131 0.000152212025562793 0.000143349943386355 0.000131719286439762 0.000148133247950579 0.000143094410133571 0.000139444812742044 0.00013084605334438 0.000118926955263084 0.000205298143679014 0.000311183326820691 0.000273966298126883 0.000263849577342326 0.000263532167303588 0.000280566092622142 0.000920192042053872 0.0215649588905651 1.02159507545351 0.0214838137714648 0.0212935310426865 0.021307610576549 0.0213288456087393 0.0213081737430676 0.0212480711004418 0.0212175802091339 0.0211936220995608 0.0211649822068006 0.0211353495907001 0.0211124464538437 0.0210988482092648 0.0211112420695231 1.74564958108105e-06
"AgeGr16-17" 5.124426716573e-05 2.19815676140066e-05 5.55473035782051e-05 -0.000108675000914399 -0.000317739224314431 -0.000245164086004954 9.66819922132593e-05 7.61461263155223e-05 7.53683459017552e-05 0.000116951748690665 0.000129459795766703 0.000103366341044512 -0.000443321288033756 -0.000504086701852393 -0.000475231906610932 -0.00083926205048259 -0.000303873095176887 -2.93092173290966e-05 -2.12147777411656e-05 6.51161070992048e-05 7.33376810380841e-05 0.000103495140747229 0.000197476912606046 0.000199710386409853 0.000221967653585959 0.000297776736820612 0.000255670604276949 0.000191985127193886 0.000179029009216782 5.57613630756064e-05 -0.000475069004253557 -0.000267791742215616 -0.000188297415000923 -0.000166506892964026 8.76298691463928e-05 0.000171963726262546 4.28559958019689e-05 -0.000520164212701068 -0.000853083902464937 -0.000929743638343583 -0.000964137216075729 -0.000994444826040659 -0.000435061295325412 4.84988243901948e-05 7.47582617903109e-05 8.25552178659656e-05 7.82366317454806e-05 2.62477441499508e-05 4.20777439597429e-05 6.62878076814871e-05 7.31105217317074e-05 6.83736796278876e-05 0.000198276922276403 0.00029782706432961 0.000261113845021004 0.000246988605038172 0.000242496381987425 0.000248602365900305 0.0008152154985356 0.0213689079235573 0.0214838137714648 1.0214776545935 0.021342876155447 0.0213197453416953 0.0213258574296154 0.0213054722536471 0.0212500807463357 0.0212184504981033 0.0211909463058831 0.021158823696349 0.0211275944278595 0.0211010413272804 0.0210830505090606 0.0210762965489433 -6.34930878253633e-06
"AgeGr18-24" 7.23274913832052e-05 -1.53259357244771e-05 2.65156122616558e-05 -0.000210012774200687 -0.000306756304140063 -0.000191291896739807 1.20924388188398e-05 8.16568243136865e-06 1.74237161198462e-05 5.87792797308175e-05 8.30773153371073e-05 7.34775004697244e-05 -0.000405150435908956 -0.000434398576509614 -0.000548680694195936 -0.000818185217591108 -0.000396524566904176 -0.000130192125854031 -0.000101312022418924 1.94271358738081e-05 3.99609824725839e-05 6.56166943707882e-05 0.000116789255963938 0.00011589774811816 0.000141381366032487 0.00020531545692479 0.000186707683612559 0.000149287309505146 6.99589309584883e-05 6.92809683635282e-06 -0.000165500952677748 -4.15645088267172e-05 -2.42308729025967e-05 -4.62959390939796e-05 9.93096482868965e-05 0.000106707133328464 0.000157929475133957 6.30614327102947e-05 3.26117030533073e-05 2.50909747273359e-05 3.08703384766474e-05 4.0927449446042e-05 6.92592359143069e-05 1.00228315151851e-05 4.29440338952756e-05 5.57005187902629e-05 5.67762137281564e-05 -1.72374570732153e-05 5.70540227779175e-06 3.69048862020366e-05 4.90875520391838e-05 4.99292068372567e-05 0.000108118248060628 0.000158652218564755 0.000123694875077027 0.00010950105634329 0.000103003617609714 0.000104774231084958 -0.000812397656348858 0.0212306741843631 0.0212935310426865 0.021342876155447 0.164312651687354 0.0213852756077105 0.0213341195387406 0.0213118058019772 0.0212424352134114 0.0212198353350397 0.0211851704531666 0.0211522485793658 0.0211170936965016 0.0210994103600883 0.0210883051503197 0.0210844161448645 -7.02142410484766e-07
